Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Business Analysis,Data Science,Troubleshooting skills,Graphics Designing,Openness,Conscientousness,Extraversion,Agreeableness,Neuroticism,Communication skills,Role
4,4,4,4,1,4,6,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,4,API Specialist
4,4,4,4,0,4,6,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,4,API Specialist
4,4,4,4,3,4,6,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,4,API Specialist
4,4,4,4,2,4,6,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,4,API Specialist
5,5,5,5,4,5,6,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,5,API Specialist
5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,5,API Specialist
5,5,5,5,1,5,6,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,5,API Specialist
5,5,5,5,0,5,6,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,5,API Specialist
5,5,5,5,3,5,6,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,5,API Specialist
5,5,5,5,2,5,6,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,5,API Specialist
1,1,1,1,4,1,6,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,1,API Specialist
1,1,1,1,5,1,6,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,1,API Specialist
1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,1,API Specialist
1,1,1,1,0,1,6,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,1,API Specialist
1,1,1,1,3,1,6,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,1,API Specialist
1,1,1,1,2,1,6,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,1,API Specialist
0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,0,API Specialist
0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,0,API Specialist
0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,0,API Specialist
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,0,API Specialist
0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,0,API Specialist
0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,0,API Specialist
3,3,3,3,4,3,6,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,3,API Specialist
3,3,3,3,5,3,6,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,3,API Specialist
3,3,3,3,1,3,6,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,3,API Specialist
3,3,3,3,0,3,6,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,3,API Specialist
3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,3,API Specialist
3,3,3,3,2,3,6,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,3,API Specialist
2,2,2,2,4,2,6,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,2,API Specialist
2,2,2,2,5,2,6,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,2,API Specialist
2,2,2,2,1,2,6,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,2,API Specialist
2,2,2,2,0,2,6,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,2,API Specialist
2,2,2,2,3,2,6,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,2,API Specialist
2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,2,API Specialist
4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,4,API Specialist
4,4,4,4,4,5,6,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,4,API Specialist
4,4,4,4,4,1,6,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,4,API Specialist
4,4,4,4,4,0,6,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,4,API Specialist
4,4,4,4,4,3,6,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,4,API Specialist
4,4,4,4,4,2,6,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,4,API Specialist
5,5,5,5,5,4,6,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,5,API Specialist
5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,5,API Specialist
5,5,5,5,5,1,6,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,5,API Specialist
5,5,5,5,5,0,6,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,5,API Specialist
5,5,5,5,5,3,6,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,5,API Specialist
5,5,5,5,5,2,6,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,5,API Specialist
1,1,1,1,1,4,6,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,1,API Specialist
1,1,1,1,1,5,6,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,1,API Specialist
1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,1,API Specialist
1,1,1,1,1,0,6,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,1,API Specialist
1,1,1,1,1,3,6,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,1,API Specialist
1,1,1,1,1,2,6,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,1,API Specialist
0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,0,API Specialist
0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,0,API Specialist
0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,0,API Specialist
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,0,API Specialist
0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,0,API Specialist
0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,0,API Specialist
3,3,3,3,3,4,6,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,3,API Specialist
3,3,3,3,3,5,6,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,3,API Specialist
3,3,3,3,3,1,6,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,3,API Specialist
3,3,3,3,3,0,6,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,3,API Specialist
3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,3,API Specialist
3,3,3,3,3,2,6,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,3,API Specialist
2,2,2,2,2,4,6,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,2,API Specialist
2,2,2,2,2,5,6,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,2,API Specialist
2,2,2,2,2,1,6,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,2,API Specialist
2,2,2,2,2,0,6,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,2,API Specialist
2,2,2,2,2,3,6,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.103457448,2,API Specialist
2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.049704078,2,API Specialist
4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,0.712651721,0.607021715,0.595488907,0.241320984,0.298596749,4,Project Manager
4,4,4,4,4,4,4,6,5,4,4,4,4,4,4,4,0.696873613,0.581058233,0.652749917,0.29877587,0.2158867,4,Project Manager
4,4,4,4,4,4,4,6,1,4,4,4,4,4,4,4,0.726731786,0.250796895,0.260195234,0.036876812,0.045044641,4,Project Manager
4,4,4,4,4,4,4,6,0,4,4,4,4,4,4,4,0.774316656,0.651215932,0.626824668,0.401577941,0.082173981,4,Project Manager
4,4,4,4,4,4,4,6,3,4,4,4,4,4,4,4,0.64214197,0.568385308,0.520451732,0.220296256,0.162858701,4,Project Manager
4,4,4,4,4,4,4,6,2,4,4,4,4,4,4,4,0.635586145,0.599049797,0.547386861,0.235978609,0.128667178,4,Project Manager
5,5,5,5,5,5,5,6,4,5,5,5,5,5,5,5,0.597646805,0.461268435,0.434750412,0.292622948,0.184834704,5,Project Manager
5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,0.646234817,0.573366616,0.464033572,0.286021754,0.190898217,5,Project Manager
5,5,5,5,5,5,5,6,1,5,5,5,5,5,5,5,0.658061065,0.493965164,0.422297528,0.32520136,0.252356267,5,Project Manager
5,5,5,5,5,5,5,6,0,5,5,5,5,5,5,5,0.711291918,0.570083241,0.635570834,0.38972442,0.160989635,5,Project Manager
5,5,5,5,5,5,5,6,3,5,5,5,5,5,5,5,0.857431168,0.575068021,0.66844481,0.379799882,0.084172942,5,Project Manager
5,5,5,5,5,5,5,6,2,5,5,5,5,5,5,5,0.754279259,0.520388191,0.421534705,0.129857925,0.127363196,5,Project Manager
1,1,1,1,1,1,1,6,4,1,1,1,1,1,1,1,0.576896982,0.307676232,0.537426648,0.300924044,0.189592454,1,Project Manager
1,1,1,1,1,1,1,6,5,1,1,1,1,1,1,1,0.614154634,0.587761977,0.571452513,0.371467341,0.200616097,1,Project Manager
1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,0.813952839,0.416216219,0.345055685,0.104498243,0.063987623,1,Project Manager
1,1,1,1,1,1,1,6,0,1,1,1,1,1,1,1,0.756356559,0.362196869,0.28425371,0.081445933,0.088240689,1,Project Manager
1,1,1,1,1,1,1,6,3,1,1,1,1,1,1,1,0.670263218,0.507069376,0.499686052,0.111489189,0.099623343,1,Project Manager
1,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,0.775624505,0.470626434,0.424261693,0.112602071,0.095506592,1,Project Manager
0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0.712302414,0.560456219,0.514110587,0.164125262,0.150689922,0,Project Manager
0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0.712651721,0.607021715,0.595488907,0.241320984,0.298596749,0,Project Manager
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0.696873613,0.581058233,0.652749917,0.29877587,0.2158867,0,Project Manager
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.726731786,0.250796895,0.260195234,0.036876812,0.045044641,0,Project Manager
0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0.774316656,0.651215932,0.626824668,0.401577941,0.082173981,0,Project Manager
0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0.64214197,0.568385308,0.520451732,0.220296256,0.162858701,0,Project Manager
3,3,3,3,3,3,3,6,4,3,3,3,3,3,3,3,0.635586145,0.599049797,0.547386861,0.235978609,0.128667178,3,Project Manager
3,3,3,3,3,3,3,6,5,3,3,3,3,3,3,3,0.597646805,0.461268435,0.434750412,0.292622948,0.184834704,3,Project Manager
3,3,3,3,3,3,3,6,1,3,3,3,3,3,3,3,0.646234817,0.573366616,0.464033572,0.286021754,0.190898217,3,Project Manager
3,3,3,3,3,3,3,6,0,3,3,3,3,3,3,3,0.658061065,0.493965164,0.422297528,0.32520136,0.252356267,3,Project Manager
3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,0.711291918,0.570083241,0.635570834,0.38972442,0.160989635,3,Project Manager
3,3,3,3,3,3,3,6,2,3,3,3,3,3,3,3,0.857431168,0.575068021,0.66844481,0.379799882,0.084172942,3,Project Manager
2,2,2,2,2,2,2,6,4,2,2,2,2,2,2,2,0.754279259,0.520388191,0.421534705,0.129857925,0.127363196,2,Project Manager
2,2,2,2,2,2,2,6,5,2,2,2,2,2,2,2,0.576896982,0.307676232,0.537426648,0.300924044,0.189592454,2,Project Manager
2,2,2,2,2,2,2,6,1,2,2,2,2,2,2,2,0.614154634,0.587761977,0.571452513,0.371467341,0.200616097,2,Project Manager
2,2,2,2,2,2,2,6,0,2,2,2,2,2,2,2,0.813952839,0.416216219,0.345055685,0.104498243,0.063987623,2,Project Manager
2,2,2,2,2,2,2,6,3,2,2,2,2,2,2,2,0.756356559,0.362196869,0.28425371,0.081445933,0.088240689,2,Project Manager
2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,0.670263218,0.507069376,0.499686052,0.111489189,0.099623343,2,Project Manager
4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,0.775624505,0.470626434,0.424261693,0.112602071,0.095506592,4,Project Manager
4,4,4,4,4,4,4,6,4,5,4,4,4,4,4,4,0.712302414,0.560456219,0.514110587,0.164125262,0.150689922,4,Project Manager
4,4,4,4,4,4,4,6,4,1,4,4,4,4,4,4,0.712651721,0.607021715,0.595488907,0.241320984,0.298596749,4,Project Manager
4,4,4,4,4,4,4,6,4,0,4,4,4,4,4,4,0.696873613,0.581058233,0.652749917,0.29877587,0.2158867,4,Project Manager
4,4,4,4,4,4,4,6,4,3,4,4,4,4,4,4,0.726731786,0.250796895,0.260195234,0.036876812,0.045044641,4,Project Manager
4,4,4,4,4,4,4,6,4,2,4,4,4,4,4,4,0.774316656,0.651215932,0.626824668,0.401577941,0.082173981,4,Project Manager
5,5,5,5,5,5,5,6,5,4,5,5,5,5,5,5,0.64214197,0.568385308,0.520451732,0.220296256,0.162858701,5,Project Manager
5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,0.635586145,0.599049797,0.547386861,0.235978609,0.128667178,5,Project Manager
5,5,5,5,5,5,5,6,5,1,5,5,5,5,5,5,0.597646805,0.461268435,0.434750412,0.292622948,0.184834704,5,Project Manager
5,5,5,5,5,5,5,6,5,0,5,5,5,5,5,5,0.646234817,0.573366616,0.464033572,0.286021754,0.190898217,5,Project Manager
5,5,5,5,5,5,5,6,5,3,5,5,5,5,5,5,0.658061065,0.493965164,0.422297528,0.32520136,0.252356267,5,Project Manager
5,5,5,5,5,5,5,6,5,2,5,5,5,5,5,5,0.711291918,0.570083241,0.635570834,0.38972442,0.160989635,5,Project Manager
1,1,1,1,1,1,1,6,1,4,1,1,1,1,1,1,0.857431168,0.575068021,0.66844481,0.379799882,0.084172942,1,Project Manager
1,1,1,1,1,1,1,6,1,5,1,1,1,1,1,1,0.754279259,0.520388191,0.421534705,0.129857925,0.127363196,1,Project Manager
1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,0.576896982,0.307676232,0.537426648,0.300924044,0.189592454,1,Project Manager
1,1,1,1,1,1,1,6,1,0,1,1,1,1,1,1,0.614154634,0.587761977,0.571452513,0.371467341,0.200616097,1,Project Manager
1,1,1,1,1,1,1,6,1,3,1,1,1,1,1,1,0.813952839,0.416216219,0.345055685,0.104498243,0.063987623,1,Project Manager
1,1,1,1,1,1,1,6,1,2,1,1,1,1,1,1,0.756356559,0.362196869,0.28425371,0.081445933,0.088240689,1,Project Manager
0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0.670263218,0.507069376,0.499686052,0.111489189,0.099623343,0,Project Manager
0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0.775624505,0.470626434,0.424261693,0.112602071,0.095506592,0,Project Manager
0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0.712302414,0.560456219,0.514110587,0.164125262,0.150689922,0,Project Manager
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.712651721,0.607021715,0.595488907,0.241320984,0.298596749,0,Project Manager
0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0.696873613,0.581058233,0.652749917,0.29877587,0.2158867,0,Project Manager
0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0.726731786,0.250796895,0.260195234,0.036876812,0.045044641,0,Project Manager
3,3,3,3,3,3,3,6,3,4,3,3,3,3,3,3,0.774316656,0.651215932,0.626824668,0.401577941,0.082173981,3,Project Manager
3,3,3,3,3,3,3,6,3,5,3,3,3,3,3,3,0.64214197,0.568385308,0.520451732,0.220296256,0.162858701,3,Project Manager
3,3,3,3,3,3,3,6,3,1,3,3,3,3,3,3,0.635586145,0.599049797,0.547386861,0.235978609,0.128667178,3,Project Manager
3,3,3,3,3,3,3,6,3,0,3,3,3,3,3,3,0.597646805,0.461268435,0.434750412,0.292622948,0.184834704,3,Project Manager
3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,0.646234817,0.573366616,0.464033572,0.286021754,0.190898217,3,Project Manager
3,3,3,3,3,3,3,6,3,2,3,3,3,3,3,3,0.658061065,0.493965164,0.422297528,0.32520136,0.252356267,3,Project Manager
2,2,2,2,2,2,2,6,2,4,2,2,2,2,2,2,0.711291918,0.570083241,0.635570834,0.38972442,0.160989635,2,Project Manager
2,2,2,2,2,2,2,6,2,5,2,2,2,2,2,2,0.857431168,0.575068021,0.66844481,0.379799882,0.084172942,2,Project Manager
2,2,2,2,2,2,2,6,2,1,2,2,2,2,2,2,0.754279259,0.520388191,0.421534705,0.129857925,0.127363196,2,Project Manager
2,2,2,2,2,2,2,6,2,0,2,2,2,2,2,2,0.576896982,0.307676232,0.537426648,0.300924044,0.189592454,2,Project Manager
2,2,2,2,2,2,2,6,2,3,2,2,2,2,2,2,0.614154634,0.587761977,0.571452513,0.371467341,0.200616097,2,Project Manager
2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,0.813952839,0.416216219,0.345055685,0.104498243,0.063987623,2,Project Manager
4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,0.756356559,0.362196869,0.28425371,0.081445933,0.088240689,4,Project Manager
4,4,4,4,4,4,4,6,4,4,5,4,4,4,4,4,0.670263218,0.507069376,0.499686052,0.111489189,0.099623343,4,Project Manager
4,4,4,4,4,4,4,6,4,4,1,4,4,4,4,4,0.775624505,0.470626434,0.424261693,0.112602071,0.095506592,4,Project Manager
4,4,4,4,4,4,4,6,4,4,0,4,4,4,4,4,0.712302414,0.560456219,0.514110587,0.164125262,0.150689922,4,Project Manager
4,4,4,4,4,4,4,6,4,4,3,4,4,4,4,4,0.712651721,0.607021715,0.595488907,0.241320984,0.298596749,4,Project Manager
4,4,4,4,4,4,4,6,4,4,2,4,4,4,4,4,0.696873613,0.581058233,0.652749917,0.29877587,0.2158867,4,Project Manager
5,5,5,5,5,5,5,6,5,5,4,5,5,5,5,5,0.726731786,0.250796895,0.260195234,0.036876812,0.045044641,5,Project Manager
5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,0.774316656,0.651215932,0.626824668,0.401577941,0.082173981,5,Project Manager
5,5,5,5,5,5,5,6,5,5,1,5,5,5,5,5,0.64214197,0.568385308,0.520451732,0.220296256,0.162858701,5,Project Manager
5,5,5,5,5,5,5,6,5,5,0,5,5,5,5,5,0.635586145,0.599049797,0.547386861,0.235978609,0.128667178,5,Project Manager
5,5,5,5,5,5,5,6,5,5,3,5,5,5,5,5,0.597646805,0.461268435,0.434750412,0.292622948,0.184834704,5,Project Manager
5,5,5,5,5,5,5,6,5,5,2,5,5,5,5,5,0.646234817,0.573366616,0.464033572,0.286021754,0.190898217,5,Project Manager
1,1,1,1,1,1,1,6,1,1,4,1,1,1,1,1,0.658061065,0.493965164,0.422297528,0.32520136,0.252356267,1,Project Manager
1,1,1,1,1,1,1,6,1,1,5,1,1,1,1,1,0.711291918,0.570083241,0.635570834,0.38972442,0.160989635,1,Project Manager
1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,0.857431168,0.575068021,0.66844481,0.379799882,0.084172942,1,Project Manager
1,1,1,1,1,1,1,6,1,1,0,1,1,1,1,1,0.754279259,0.520388191,0.421534705,0.129857925,0.127363196,1,Project Manager
1,1,1,1,1,1,1,6,1,1,3,1,1,1,1,1,0.576896982,0.307676232,0.537426648,0.300924044,0.189592454,1,Project Manager
1,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,0.614154634,0.587761977,0.571452513,0.371467341,0.200616097,1,Project Manager
0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0.813952839,0.416216219,0.345055685,0.104498243,0.063987623,0,Project Manager
0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0.756356559,0.362196869,0.28425371,0.081445933,0.088240689,0,Project Manager
0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0.670263218,0.507069376,0.499686052,0.111489189,0.099623343,0,Project Manager
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.775624505,0.470626434,0.424261693,0.112602071,0.095506592,0,Project Manager
0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0.712302414,0.560456219,0.514110587,0.164125262,0.150689922,0,Project Manager
0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0.712651721,0.607021715,0.595488907,0.241320984,0.298596749,0,Project Manager
3,3,3,3,3,3,3,6,3,3,4,3,3,3,3,3,0.696873613,0.581058233,0.652749917,0.29877587,0.2158867,3,Project Manager
3,3,3,3,3,3,3,6,3,3,5,3,3,3,3,3,0.726731786,0.250796895,0.260195234,0.036876812,0.045044641,3,Project Manager
3,3,3,3,3,3,3,6,3,3,1,3,3,3,3,3,0.774316656,0.651215932,0.626824668,0.401577941,0.082173981,3,Project Manager
3,3,3,3,3,3,3,6,3,3,0,3,3,3,3,3,0.64214197,0.568385308,0.520451732,0.220296256,0.162858701,3,Project Manager
3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,0.635586145,0.599049797,0.547386861,0.235978609,0.128667178,3,Project Manager
3,3,3,3,3,3,3,6,3,3,2,3,3,3,3,3,0.597646805,0.461268435,0.434750412,0.292622948,0.184834704,3,Project Manager
2,2,2,2,2,2,2,6,2,2,4,2,2,2,2,2,0.646234817,0.573366616,0.464033572,0.286021754,0.190898217,2,Project Manager
2,2,2,2,2,2,2,6,2,2,5,2,2,2,2,2,0.658061065,0.493965164,0.422297528,0.32520136,0.252356267,2,Project Manager
2,2,2,2,2,2,2,6,2,2,1,2,2,2,2,2,0.711291918,0.570083241,0.635570834,0.38972442,0.160989635,2,Project Manager
2,2,2,2,2,2,2,6,2,2,0,2,2,2,2,2,0.857431168,0.575068021,0.66844481,0.379799882,0.084172942,2,Project Manager
2,2,2,2,2,2,2,6,2,2,3,2,2,2,2,2,0.754279259,0.520388191,0.421534705,0.129857925,0.127363196,2,Project Manager
2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,0.576896982,0.307676232,0.537426648,0.300924044,0.189592454,2,Project Manager
4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,0.614154634,0.587761977,0.571452513,0.371467341,0.200616097,4,Project Manager
4,4,4,4,4,4,4,6,4,4,4,5,4,4,4,4,0.813952839,0.416216219,0.345055685,0.104498243,0.063987623,4,Project Manager
4,4,4,4,4,4,4,6,4,4,4,1,4,4,4,4,0.756356559,0.362196869,0.28425371,0.081445933,0.088240689,4,Project Manager
4,4,4,4,4,4,4,6,4,4,4,0,4,4,4,4,0.670263218,0.507069376,0.499686052,0.111489189,0.099623343,4,Project Manager
4,4,4,4,4,4,4,6,4,4,4,3,4,4,4,4,0.775624505,0.470626434,0.424261693,0.112602071,0.095506592,4,Project Manager
4,4,4,4,4,4,4,6,4,4,4,2,4,4,4,4,0.712302414,0.560456219,0.514110587,0.164125262,0.150689922,4,Project Manager
5,5,5,5,5,5,5,6,5,5,5,4,5,5,5,5,0.712651721,0.607021715,0.595488907,0.241320984,0.298596749,5,Project Manager
5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,0.696873613,0.581058233,0.652749917,0.29877587,0.2158867,5,Project Manager
5,5,5,5,5,5,5,6,5,5,5,1,5,5,5,5,0.726731786,0.250796895,0.260195234,0.036876812,0.045044641,5,Project Manager
5,5,5,5,5,5,5,6,5,5,5,0,5,5,5,5,0.774316656,0.651215932,0.626824668,0.401577941,0.082173981,5,Project Manager
5,5,5,5,5,5,5,6,5,5,5,3,5,5,5,5,0.64214197,0.568385308,0.520451732,0.220296256,0.162858701,5,Project Manager
5,5,5,5,5,5,5,6,5,5,5,2,5,5,5,5,0.635586145,0.599049797,0.547386861,0.235978609,0.128667178,5,Project Manager
1,1,1,1,1,1,1,6,1,1,1,4,1,1,1,1,0.597646805,0.461268435,0.434750412,0.292622948,0.184834704,1,Project Manager
1,1,1,1,1,1,1,6,1,1,1,5,1,1,1,1,0.646234817,0.573366616,0.464033572,0.286021754,0.190898217,1,Project Manager
1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,0.658061065,0.493965164,0.422297528,0.32520136,0.252356267,1,Project Manager
1,1,1,1,1,1,1,6,1,1,1,0,1,1,1,1,0.711291918,0.570083241,0.635570834,0.38972442,0.160989635,1,Project Manager
1,1,1,1,1,1,1,6,1,1,1,3,1,1,1,1,0.857431168,0.575068021,0.66844481,0.379799882,0.084172942,1,Project Manager
1,1,1,1,1,1,1,6,1,1,1,2,1,1,1,1,0.754279259,0.520388191,0.421534705,0.129857925,0.127363196,1,Project Manager
0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0.576896982,0.307676232,0.537426648,0.300924044,0.189592454,0,Project Manager
