Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Business Analysis,Communication skills,Data Science,Troubleshooting skills,Graphics Designing,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Role
2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
4,5,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,1,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
4,0,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,3,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
4,2,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
5,4,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
5,1,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,0,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
5,3,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,2,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,4,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
1,5,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
1,0,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,3,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
1,2,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,4,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
3,5,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,1,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
3,0,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
3,2,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
2,4,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,5,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
2,1,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,0,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
2,3,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
4,4,5,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,4,1,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
4,4,0,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,4,3,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
4,4,2,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
5,5,4,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
5,5,1,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,5,0,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
5,5,3,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,5,2,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,1,4,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
1,1,5,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
1,1,0,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,1,3,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
1,1,2,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,3,4,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
3,3,5,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,3,1,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
3,3,0,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
3,3,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
2,2,4,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,2,5,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
2,2,1,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,2,0,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
2,2,3,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
4,4,4,5,4,4,6,4,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,4,4,1,4,4,6,4,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
4,4,4,0,4,4,6,4,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,4,4,3,4,4,6,4,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
4,4,4,2,4,4,6,4,4,4,4,4,4,4,4,4,4,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
5,5,5,4,5,5,6,5,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
5,5,5,1,5,5,6,5,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,5,5,0,5,5,6,5,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
5,5,5,3,5,5,6,5,5,5,5,5,5,5,5,5,5,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
5,5,5,2,5,5,6,5,5,5,5,5,5,5,5,5,5,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,1,1,4,1,1,6,1,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
1,1,1,5,1,1,6,1,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
1,1,1,0,1,1,6,1,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
1,1,1,3,1,1,6,1,1,1,1,1,1,1,1,1,1,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
1,1,1,2,1,1,6,1,1,1,1,1,1,1,1,1,1,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,3,3,4,3,3,6,3,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
3,3,3,5,3,3,6,3,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,3,3,1,3,3,6,3,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
3,3,3,0,3,3,6,3,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
3,3,3,2,3,3,6,3,3,3,3,3,3,3,3,3,3,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
2,2,2,4,2,2,6,2,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,2,2,5,2,2,6,2,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
2,2,2,1,2,2,6,2,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,2,2,0,2,2,6,2,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
2,2,2,3,2,2,6,2,2,2,2,2,2,2,2,2,2,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.727070128,0.28096508,0.231142405,0.065888475,0.557494473,0.049704078,API Specialist
4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.685635146,0.427472085,0.337033723,0.20707171,0.604965876,0.103457448,API Specialist
